Artikel Nr HOD;*Hersteller;*Typ;*Art.Gruppe Txt;*Bezeichnung;*Tuning;*Status;*Nettopreis Handel;*Empf.Werkstattpreis;*Empf.Endverbr.Preis;*VPE;*OE-Nummer;*EAN;*Priority Part;*Anlagedatum;*Länge cm;*Breite  cm;*Höhe  cm;*Gewicht Brutto;*Gewicht Netto;*GLS J/N;*Zolltarifnr;*Produktgruppe;*Gültig ab;*Beschreibung;*Beschreibung;*Beschreibung;*Beschreibung;*Beschreibung;*Beschreibung;*Beschreibung;*Beschreibung;*Beschreibung;*
1280856;*BMW;*DESIGNSTOßSTANGE HINT.E82,;*SPORTSTOßSTANGE;*07-13       SPORT-TECHNIK,;*T;*1;*279;*0;*0;*1;*;*4052355415899;*;*20141021;*180;*74;*54;*8.4;*4.8;*N;*8708 1090;*110;*20230401;*Bumper;*07-13       SPORT-TECHNIK,;*Equipment Variant: Sport-Technik;*Fitting Position: Rear;*Material: Plastic;*Bumper Version: Tuning Sport Bumper;*Vehicle Equipment: for vehicles with parking assist;*Vehicle Equipment: for vehicles without parking assist;*;*
1280862;*BMW;*SATZ SEITENSCHWELLER  E82,;*TUNING SEITENSCHWELL;*07->>       SPORT-TECHNIK,;*T;*1;*149;*0;*0;*1;*;*4052355415905;*;*20141021;*196;*23;*19;*8.4;*4.8;*J;*8708 2990;*36;*20230401;*Sill Trim;*07->>       SPORT-TECHNIK,;*Fitting Position: Left and right;*Material: Plastic;*Equipment Variant: Sport-Technik;*;*;*;*;*
1280880;*BMW;*DESIGNSCHEINW.SET 1-REIHE,;*ANGEL EYES;*04-11       KLARGLAS/CHROM;*T;*1;*213;*0;*0;*1;*;*4052355275684;*;*20110930;*63;*54;*29;*7.6;*5;*J;*8512 2000;*47;*20230401;*Headlight Set;*04-11       KLARGLAS/CHROM;*Vehicle Equipment: for vehicles with headlamp levelling;*Colour: Chrome;*Shape: Round;*Bulb Type: H1/ H1;*Light Function: with position light;*Quality: ANGEL EYES;*;*
1280895;*BMW;*DESIGNRÜCKLEUCHT.SET  E87,;*RÜCKLICHT LIGHT BAR;*04-07     LIGHT BAR DESIGN;*T;*1;*214.9;*0;*0;*1;*;*4052355677396;*;*20200106;*50;*40;*40;*4.5;*3.5;*J;*8512 2000;*66;*20230401;*Combination Rearlight Set;*04-07     LIGHT BAR DESIGN;*Light Design: LED;*Light Design: Halogen;*Colour: Black;*Glass: Clear glass;*;*;*;*
1280896;*BMW;*DESIGNRÜCKLEUCHT.SET  E87,;*RÜCKLICHT LIGHT BAR;*04-07     LIGHT BAR DESIGN;*T;*16;*169;*0;*0;*1;*;*4052355362520;*;*20130416;*44;*36;*31;*4.12;*2.7;*J;*8512 2000;*66;*20230401;*Combination Rearlight Set;*04-07     LIGHT BAR DESIGN;*Light Design: LED;*Colour: Tinted;*Colour: Black;*Vehicle Equipment: for vehicles with Xenon light;*Glass: Clear glass;*;*;*
1280897;*BMW;*DESIGNRÜCKLEUCHT.SET  E87,;*RÜCKLICHT LIGHT BAR;*04-07     LIGHT BAR DESIGN;*T;*5;*159.9;*0;*0;*1;*;*4052355677402;*;*20200106;*50;*40;*40;*4.5;*3.5;*J;*8512 2000;*66;*20230401;*Combination Rearlight Set;*04-07     LIGHT BAR DESIGN;*Light Design: LED;*Light Design: Halogen;*Colour: Chrome;*Glass: Clear glass;*;*;*;*
1280899;*BMW;*DESIGNRÜCKLEUCHT.SET  E87,;*RÜCKLICHT LIGHT BAR;*04-07     LIGHT BAR DESIGN;*T;*5;*196;*0;*0;*1;*;*4052355362537;*;*20130416;*44;*36;*31;*4.12;*2.7;*J;*8512 2000;*66;*20230401;*Combination Rearlight Set;*04-07     LIGHT BAR DESIGN;*Light Design: LED;*Colour: Black;*Colour: Red;*Glass: Clear glass;*Vehicle Equipment: for vehicles with Xenon light;*;*;*
1280962;*BMW;*SATZ SEITENSCHWELLER  E82,;*TUNING SEITENSCHWELL;*07->>   SPORT-PERFORMANCE,;*T;*1;*154;*0;*0;*1;*;*4052355415912;*;*20141021;*196;*23;*19;*8.4;*4.8;*J;*8708 2990;*36;*20230401;*Sill Trim;*07->>   SPORT-PERFORMANCE,;*Fitting Position: Left and right;*Material: Plastic;*Equipment Variant: Sport-Performance;*Surface: Primed;*;*;*;*
1280980;*BMW;*DESIGNSCHEINW.SET 1-REIHE,;*ANGEL EYES;*04-11     KLARGLAS/SCHWARZ;*T;*1;*205;*0;*0;*1;*;*4052355275677;*;*20110930;*63;*54;*29;*7.6;*5;*J;*8512 2000;*47;*20230401;*Headlight Set;*04-11     KLARGLAS/SCHWARZ;*Vehicle Equipment: for vehicles with headlamp levelling;*Colour: Black;*Colour: Crystal clear;*Shape: Round;*Bulb Type: H1/ H1;*Light Function: with position light;*;*
1280997;*BMW;*DESIGNRÜCKLEUCHT.SET  E87,;*RÜCKLICHT LIGHT BAR;*08-11     LIGHT BAR DESIGN;*T;*1;*199;*0;*0;*1;*;*4052355677419;*;*20200106;*50;*40;*40;*4.5;*3.5;*J;*8512 2000;*66;*20230401;*Combination Rearlight Set;*08-11     LIGHT BAR DESIGN;*Light Design: LED;*Colour: Tinted;*Colour: Black;*Glass: Clear glass;*;*;*;*
1280998;*BMW;*DESIGNRÜCKLEUCHT.SET  E87,;*DESIGN RÜCKLEUCHTE;*04-07;*T;*1;*164;*0;*0;*1;*;*4052355026897;*;*20081001;*1;*1;*1;*4.75;*4.75;*J;*8512 2000;*113;*20230401;*Combination Rearlight Set;*04. Jul;*Light Design: LED;*Colour: Black;*Glass: Clear glass;*;*;*;*;*
1281000;*BMW;*MOTORHAUBE        BMW F20,;*MOTORHAUBEN;*11-20                STAHL;*K;*1;*198.95;*304.57;*435.29;*1;*41 00 7 290 942;*4052355423375;*;*20150220;*165;*10;*136;*20;*17.4;*N;*8708 2990;*75;*20230401;*Bonnet;*11-20                STAHL;*Material: Steel;*;*;*;*;*;*;*
1281006;*BMW;*KOTFLÜGEL RE.     BMW F20,;*KOTFLÜGEL;*11-20;*K;*1;*93.68;*171.57;*199;*1;*41007284646;*4052355423351;*;*20150220;*80;*130;*11;*3.5;*2.8;*J;*8708 2990;*15;*20230401;*Wing;*Nov 20;*Fitting Position: Right Front;*;*;*;*;*;*;*
1281007;*BMW;*KOTFLÜGEL LI.     BMW F20,;*KOTFLÜGEL;*11-20;*K;*1;*93.68;*171.57;*199;*1;*41007284645;*4052355423368;*;*20150220;*80;*130;*11;*3.5;*2.8;*J;*8708 2990;*15;*20230401;*Wing;*Nov 20;*Fitting Position: Left Front;*;*;*;*;*;*;*
1281015;*BMW;*STOßST.VERST.VO.   F20/22,;*STOSSST ZUBEHÖR VORN;*14-19         UNTERER TEIL;*K;*1;*30.53;*49;*49;*1;*51128055968;*4052355743756;*;*20221129;*186;*32;*22;*1.6;*1.5;*J;*8708 1090;*60;*20230401;*Impact Absorber, bumper;*14-19         UNTERER TEIL;*Fitting Position: Front;*Section: Lower Section;*for facelift:;*;*;*;*;*
1281016;*BMW;*RADSCHALE VO.RE.   F20/21,;*RADSCHALE/RADLÄUFE;*11-20           VORDERTEIL;*K;*1;*7.26;*10.51;*11.23;*1;*51718052652;*4052355625687;*;*20180202;*49;*37;*7;*0.5;*0;*J;*8708 2990;*26;*20230401;*Panelling, mudguard;*11-20           VORDERTEIL;*Fitting Position: Front Axle Right;*Section: Front Section;*;*;*;*;*;*
1281017;*BMW;*RADSCHALE VO.LI.   F20/21,;*RADSCHALE/RADLÄUFE;*11-20           VORDERTEIL;*K;*1;*7.26;*10.51;*11.23;*1;*51718052651;*4052355625670;*;*20180202;*49;*37;*8;*3.13;*0;*J;*8708 2990;*26;*20230401;*Panelling, mudguard;*11-20           VORDERTEIL;*Fitting Position: Front Axle Left;*Section: Front Section;*;*;*;*;*;*
1281026;*BMW;*SPIEGELGLAS RE.    F20/21;*SPIEGELGLÄSER;*11-20;*K;*1;*24.26;*55.73;*68.5;*1;*51 16 7 285 000;*4052355520968;*;*20170112;*19;*16;*3;*0.16;*0;*J;*7009 1000;*137;*20230401;*Mirror Glass, outside mirror;*Nov 20;*Fitting Position: Right;*Registration Type: E-type checked;*Outer/Inner Mirror: Convex;*Outer/Inner Mirror: Heatable;*Paired article numbers: 1281027;*;*;*
1281027;*BMW;*SPIEGELGLAS LI.    F20/21;*SPIEGELGLÄSER;*11-20;*K;*1;*22.29;*55.73;*68.5;*1;*51 16 7 284 999;*4052355520975;*;*20170112;*19;*16;*3;*0.15;*0;*J;*7009 1000;*137;*20230401;*Mirror Glass, outside mirror;*Nov 20;*Fitting Position: Left;*Registration Type: E-type checked;*Outer/Inner Mirror: Aspherical;*Outer/Inner Mirror: Heatable;*Paired article numbers: 1281026;*;*;*
1281028;*BMW;*SPIEGELKAPPE RE.    F20/21;*SPIEGELKAPPEN;*11-20;*K;*1;*15.68;*37.91;*38.94;*1;*51 16 7 292 746;*4052355520920;*;*20170112;*26;*15;*14;*0.19;*0;*J;*3926 9097;*132;*20230401;*Cover, outside mirror;*Nov 20;*Fitting Position: Right;*Surface: Primed;*Paired article numbers: 1281029;*;*;*;*;*
1281029;*BMW;*SPIEGELKAPPE LI.    F20/21;*SPIEGELKAPPEN;*11-20;*K;*1;*15.68;*39.03;*39.1;*1;*51 16 7 292 745;*4052355520951;*;*20170112;*26;*14;*14;*0.19;*0;*J;*3926 9097;*132;*20230401;*Cover, outside mirror;*Nov 20;*Fitting Position: Left;*Surface: Primed;*Paired article numbers: 1280128;*;*;*;*;*
1281040;*BMW;*GRILL RE.             F20,;*KÜHLERGRILL;*11-15          SPORT-OPTIK;*K;*1;*14.21;*24.61;*40.47;*1;*51137262118;*4052355437235;*;*20151009;*34;*19;*8;*0.42;*0;*J;*8708 2990;*3;*20230401;*Radiator Grille;*11-15          SPORT-OPTIK;*Colour: Black;*Colour: Chrome;*Fitting Position: Right;*;*;*;*;*
1281041;*BMW;*GRILL LI.             F20,;*KÜHLERGRILL;*11-15;*K;*1;*14.63;*24.61;*40.47;*1;*51137262117;*4052355437242;*;*20151009;*34;*19;*8;*0.41;*0;*J;*8708 2990;*3;*20230401;*Radiator Grille;*Nov 15;*Colour: Black;*Colour: Chrome;*Fitting Position: Left;*;*;*;*;*
1281042;*BMW;*GRILL RE.             F20,;*KÜHLERGRILL;*11-15        BASIS-MODELL,;*K;*1;*18.58;*32.25;*33.74;*1;*51137239022;*4052355538185;*J;*20170925;*31;*17;*7;*2.31;*1.57;*J;*8708 2990;*3;*20230401;*Radiator Grille;*11-15        BASIS-MODELL,;*Colour: Chrome / Black;*Fitting Position: Right;*Quality: Certified Quality;*Equipment Variant: Basis;*Usable for vehicles to model year: 201503;*;*;*
1281043;*BMW;*GRILL LI.             F20,;*KÜHLERGRILL;*11-15        BASIS-MODELL,;*K;*1;*18.55;*32.25;*33.74;*1;*51137239021;*4052355538192;*J;*20170925;*31;*17;*7;*2.31;*1.57;*J;*8708 2990;*3;*20230401;*Radiator Grille;*11-15        BASIS-MODELL,;*Colour: Chrome / Black;*Fitting Position: Left;*Quality: Certified Quality;*Equipment Variant: Basis;*Usable for vehicles to model year: 201503;*;*;*
1281045;*BMW;*STOßST.GITTER MITTE   F20,;*STOSSST ZUBEHÖR VORN;*11-03.15;*K;*1;*27.26;*52.59;*52.59;*1;*51117245733;*4052355423542;*J;*20150223;*122;*53;*16;*7;*5;*J;*8708 1090;*60;*20230401;*Ventilation Grille, bumper;*11.03.2015;*Fitting Position: Centre;*Quality: Certified Quality;*;*;*;*;*;*
1281046;*BMW;*STOßST.GITTER RE.     F20,;*STOSSST ZUBEHÖR VORN;*11-15          GESCHLOSSEN;*K;*1;*10.95;*27.27;*31.57;*1;*51117245870;*4052355528490;*;*20170407;*39;*10;*3;*0.2;*0.2;*J;*8708 1090;*60;*20230401;*Ventilation Grille, bumper;*11-15          GESCHLOSSEN;*Fitting Position: Right;*Vehicle Equipment: for vehicles with fog lights;*Equipment Variant: BASIS & URBAN;*Equipment Variant: GESCHLOSSEN;*not for facelift:;*;*;*
1281047;*BMW;*STOßST.GITTER LI.     F20,;*STOSSST ZUBEHÖR VORN;*11-15          GESCHLOSSEN;*K;*1;*10.95;*27.27;*31.57;*1;*51117245869;*4052355528506;*;*20170407;*40;*12;*3;*0.21;*0;*J;*8708 1090;*60;*20230401;*Ventilation Grille, bumper;*11-15          GESCHLOSSEN;*Fitting Position: Left;*Vehicle Equipment: for vehicles with fog lights;*Equipment Variant: BASIS & URBAN;*Equipment Variant: GESCHLOSSEN;*not for facelift:;*;*;*
1281048;*BMW;*STOßST.GITTER RE.     F20,;*STOSSST ZUBEHÖR VORN;*11-15                OFFEN;*K;*1;*18.92;*30.32;*31.57;*1;*51117272558;*4052355528513;*;*20170407;*39;*11;*5;*0.14;*0;*J;*8708 1090;*60;*20230401;*Ventilation Grille, bumper;*11-15                OFFEN;*Fitting Position: Right Front;*Vehicle Equipment: for vehicles with fog lights;*Equipment Variant: BASIS & URBAN;*Equipment Variant: OFFEN;*;*;*;*
1281049;*BMW;*STOßST.GITTER LI.     F20,;*STOSSST ZUBEHÖR VORN;*11-15                OFFEN;*K;*1;*18.92;*30.32;*31.57;*1;*51117272558;*4052355528520;*;*20170407;*40;*11;*4;*0.14;*0;*J;*8708 1090;*60;*20230401;*Ventilation Grille, bumper;*11-15                OFFEN;*Fitting Position: Left Front;*Vehicle Equipment: for vehicles with fog lights;*Equipment Variant: BASIS & URBAN;*Equipment Variant: OFFEN;*;*;*;*
1281050;*BMW;*STOßSTANGE VO.    F20/F21,;*STOßSTANGE;*11-03.15      KEIN PDC/SWR;*K;*1;*125.26;*212.67;*280.9;*1;*51 11 7 292 957;*4052355451293;*;*20160513;*170;*45;*60;*4.01;*0;*N;*8708 1090;*2;*20230401;*Bumper;*11-03.15      KEIN PDC/SWR;*Fitting Position: Front;*Vehicle Equipment: for vehicles without headlamp cleaning system;*Vehicle Equipment: for vehicles without parking assist;*Suspension: for vehicles without M-technology;*Surface: Primed;*not for equipment variant: Line;*;*
1281052;*BMW;*STOßSTANGE VO.    F20/F21,;*STOßSTANGE;*11-03.15  FÜR SWR;KEIN PDC;*K;*1;*125.26;*199.9;*279;*1;*51117292954;*4052355689603;*;*20200811;*180;*55;*54;*5.3;*3.9;*N;*8708 1090;*2;*20230401;*Bumper;*11-03.15  FšR SWR;KEIN PDC;*Fitting Position: Front;*Vehicle Equipment: for vehicles with headlamp cleaning system;*Vehicle Equipment: for vehicles without parking assist;*Surface: Primed;*Usable for vehicles to model year: 201503;*;*;*
1281055;*BMW;*STOßSTANGE HI.     F20/21,;*STOßSTANGE;*11-15;*K;*1;*260.82;*339.9;*369.9;*1;*51127293557;*4052355443182;*;*20160108;*200;*60;*50;*7.8;*0;*N;*8708 1090;*2;*20230401;*Bumper;*Nov 15;*Equipment Variant: Baseline;*Fitting Position: Rear;*Vehicle Equipment: for vehicles without parking assist;*Surface: Primed;*Usable for vehicles to model year: 201503;*;*;*
1281060;*BMW;*FRONTANSATZ            F20;*TUNING ZUBEHÖR;*15-19    SPORT PERFORMANCE;*T;*1;*79;*0;*0;*1;*;*4052355704528;*;*20210225;*165;*20;*20;*2;*1.5;*J;*8708 1090;*114;*20230401;*Spoiler;*15-19    SPORT PERFORMANCE;*Fitting Position: Front;*Equipment Variant: Sport Performance;*Vehicle Equipment: for vehicles with sports package;*Colour: Black;*Colour: Mat;*for facelift:;*;*
1281061;*BMW;*FRONTANSATZ            F20;*TUNING ZUBEHÖR;*15-19    SPORT PERFORMANCE;*T;*1;*79;*0;*0;*1;*;*4052355704535;*;*20210225;*165;*20;*20;*2.5;*2;*J;*8708 1090;*114;*20230401;*Spoiler;*15-19    SPORT PERFORMANCE;*Fitting Position: Front;*Equipment Variant: Sport Performance;*Vehicle Equipment: for vehicles with sports package;*Colour: Black;*Colour: Glossy;*for facelift:;*;*
1281062;*BMW;*FRONTANSATZ            F20;*TUNING ZUBEHÖR;*15-19    SPORT PERFORMANCE;*T;*1;*99;*0;*0;*1;*;*4052355704559;*;*20210225;*165;*20;*20;*2.5;*2;*J;*8708 1090;*114;*20230401;*Spoiler;*15-19    SPORT PERFORMANCE;*Fitting Position: Front;*Equipment Variant: Sport Performance;*Vehicle Equipment: for vehicles with sports package;*Colour: Carbon;*for facelift:;*;*;*
1281064;*BMW;*ABD.ABSCHLEPPÖSE VO.  F20,;*STOSSST ZUBEHÖR VORN;*11-15;*K;*1;*8.4;*12.3;*13.74;*1;*51 11 7 292 947;*4052355538178;*;*20170925;*10;*5;*4;*0.26;*0.11;*J;*8708 1090;*60;*20230401;*Cover, bumper;*Nov 15;*Fitting Position: Front;*Surface: Primed;*;*;*;*;*;*
1281065;*BMW;*VERSTÄRKUNG HI.   F20/F21,;*STOSSST ZUBEHÖR HIN;*11-20;*K;*1;*88.24;*129.61;*159;*1;*51 12 7 240 912;*4052355443205;*;*20160108;*117;*14;*17;*5.7;*0;*J;*8708 1090;*65;*20230401;*Support, bumper;*Nov 20;*Fitting Position: Rear;*;*;*;*;*;*;*
1281080;*BMW;*SCHEINWERFER RE.  F20/F21,;*SCHEINW.HELLA,VALEO;*11-03.15        MIT MOTOR,;*K;*1;*171.14;*277.97;*299;*1;*63 11 7 229 672;*4052355404688;*J;*20140618;*81;*40;*36;*3.9;*0;*J;*8512 2000;*4;*20230401;*Headlight;*11-03.15        MIT MOTOR,;*Fitting Position: Right;*Supplementary Article/Info 2: with motor for headlamp levelling;*Supplementary Article/Info 2: with bulbs;*Bulb Type: W21W;*Bulb Type: PY21W;*Bulb Type: H7 / H7;*;*
1281081;*BMW;*SCHEINWERFER LI.  F20/F21,;*SCHEINW.HELLA,VALEO;*11-03.15        MIT MOTOR,;*K;*1;*170.35;*244.32;*285.53;*1;*63 11 7 229 671;*4052355404695;*J;*20140618;*80;*40;*36;*3.9;*0;*J;*8512 2000;*4;*20230401;*Headlight;*11-03.15        MIT MOTOR,;*Fitting Position: Left;*Supplementary Article/Info 2: with motor for headlamp levelling;*Supplementary Article/Info 2: with bulbs;*Bulb Type: W21W;*Bulb Type: PY21W;*Bulb Type: H7 / H7;*;*
1281084;*BMW;*BI-XENONSCHEIN.R. F20/F21,;*SCHEINW.HELLA,VALEO;*11-03.15     OHNE KURVENL.;*K;*1;*293.53;*512.05;*639;*1;*63117296914;*4052355404701;*J;*20140618;*80;*40;*36;*3.9;*0;*J;*8512 2000;*4;*20230401;*Headlight;*11-03.15     OHNE KURVENL.;*Fitting Position: Right;*Supplementary Article/Supplementary Info: without LED control unit for indicators;*Supplementary Article/Supplementary Info: with bulb;*Supplementary Article/Info 2: without cut-in unit;*Supplementary Article/Info 2: without glow discharge lamp;*Supplementary Article/Info 2: with motor for headlamp levelling;*;*
1281085;*BMW;*BI-XENONSCHEIN.L. F20/F21,;*SCHEINW.HELLA,VALEO;*11-03.15     OHNE KURVENL.;*K;*1;*286.02;*512.05;*639;*1;*63117296913;*4052355404718;*J;*20140618;*62;*30;*37;*5.02;*5.02;*J;*8512 2000;*4;*20230401;*Headlight;*11-03.15     OHNE KURVENL.;*Fitting Position: Left;*Supplementary Article/Supplementary Info: without LED control unit for indicators;*Supplementary Article/Supplementary Info: with bulb;*Supplementary Article/Info 2: without cut-in unit;*Supplementary Article/Info 2: without glow discharge lamp;*Supplementary Article/Info 2: with motor for headlamp levelling;*;*
1281086;*BMW;*BI-XENONSCHEIN.R. F20/F21,;*SCHEINW.HELLA,VALEO;*11-03.15      FÜR KURVENL.;*K;*1;*335.05;*439;*789.51;*1;*63117296910;*4052355671424;*J;*20191015;*62;*30;*37;*5;*4.8;*J;*8512 2000;*4;*20230401;*Headlight;*11-03.15      FšR KURVENL.;*Fitting Position: Right;*Supplementary Article/Supplementary Info: without LED control unit for indicators;*Supplementary Article/Supplementary Info: with bulb;*Supplementary Article/Info 2: without cut-in unit;*Supplementary Article/Info 2: without glow discharge lamp;*Supplementary Article/Info 2: with motor for headlamp levelling;*;*
1281087;*BMW;*BI-XENONSCHEIN.L. F20/F21,;*SCHEINW.HELLA,VALEO;*11-03.15      FÜR KURVENL.;*K;*1;*335.05;*439;*789.51;*1;*63117296909;*4052355671417;*J;*20191015;*62;*30;*37;*5;*4.8;*J;*8512 2000;*4;*20230401;*Headlight;*11-03.15      FšR KURVENL.;*Fitting Position: Left;*Supplementary Article/Supplementary Info: without LED control unit for indicators;*Supplementary Article/Supplementary Info: with bulb;*Supplementary Article/Info 2: without cut-in unit;*Supplementary Article/Info 2: without glow discharge lamp;*Supplementary Article/Info 2: with motor for headlamp levelling;*;*
1281090;*BMW;*RÜCKLEUCHTE RE.    F20/21,;*RÜCKLEUCHTEN;*11-15            3/5 TÜRIG;*K;*1;*44.65;*74.8;*99;*1;*63217270096;*4052355404459;*;*20140616;*45;*45;*20;*2.1;*1.15;*J;*8512 2000;*12;*20230401;*Combination Rearlight;*11-15            3/5 TšRIG;*Fitting Position: Right;*Quality: Depo / TYC;*Bulb Type: PY21W;*Bulb Type: P21W;*Registration Type: E-type checked;*Supplementary Article/Supplementary Info: without lamp base;*;*
1281091;*BMW;*RÜCKLEUCHTE LI.    F20/21,;*RÜCKLEUCHTEN;*11-15            3/5 TÜRIG;*K;*1;*44.65;*74.8;*99;*1;*63 21 7 270 095;*4052355404466;*;*20140616;*45;*45;*20;*2.1;*1.15;*J;*8512 2000;*12;*20230401;*Combination Rearlight;*11-15            3/5 TšRIG;*Fitting Position: Left;*Quality: Depo / TYC;*Bulb Type: PY21W;*Bulb Type: P21W;*Registration Type: E-type checked;*Supplementary Article/Supplementary Info: without lamp base;*;*
1281092;*BMW;*RÜCKLEUCHTE RE.    F20/21,;*RÜCKLEUCHTEN;*11-15            3/5 TÜRIG;*K;*1;*64.21;*119.69;*158;*1;*63 21 7 241 542;*4052355405609;*;*20140623;*45;*45;*20;*2.1;*1.15;*J;*8512 2000;*12;*20230401;*Combination Rearlight;*11-15            3/5 TšRIG;*Fitting Position: Right;*Quality: Depo / TYC;*Bulb Type: PY21W;*Bulb Type: P21W;*Light Design: LED;*Registration Type: E-type checked;*;*
1281093;*BMW;*RÜCKLEUCHTE LI.    F20/21,;*RÜCKLEUCHTEN;*11-15            3/5 TÜRIG;*K;*1;*64.21;*119.69;*158;*1;*63 21 7 241 541;*4052355405616;*;*20140623;*45;*45;*20;*2.1;*1.15;*J;*8512 2000;*12;*20230401;*Combination Rearlight;*11-15            3/5 TšRIG;*Fitting Position: Left;*Quality: Depo / TYC;*Bulb Type: PY21W;*Bulb Type: P21W;*Light Design: LED;*Registration Type: E-type checked;*;*
1281146;*BMW;*STOßST.GITTER RE. F20 LCI,;*STOSSST ZUBEHÖR VORN;*15->>          GESCHLOSSEN;*K;*1;*20.95;*36.51;*36.51;*1;*51117371666;*4052355539076;*;*20171017;*32;*45;*16;*3.1;*2.5;*J;*8708 1090;*60;*20230401;*Ventilation Grille, bumper;*15->>          GESCHLOSSEN;*Fitting Position: Right;*Equipment Variant: Basis;*;*;*;*;*;*
1281147;*BMW;*STOßST.GITTER LI. F20 LCI,;*STOSSST ZUBEHÖR VORN;*15->>          GESCHLOSSEN;*K;*1;*28.9;*36.51;*36.51;*1;*51117371665;*4052355539083;*;*20171017;*32;*45;*16;*3.1;*2.5;*J;*8708 1090;*60;*20230401;*Ventilation Grille, bumper;*15->>          GESCHLOSSEN;*Fitting Position: Left;*Equipment Variant: Basis;*;*;*;*;*;*
1281148;*BMW;*STOßST.GITTER RE. F20 LCI,;*STOSSST ZUBEHÖR VORN;*15-20          GESCHLOSSEN;*K;*1;*23.44;*41.9;*44;*1;*51 11 7 371668;*4052355539090;*;*20171017;*47;*15;*7;*0.6;*0.55;*J;*8708 1090;*60;*20230401;*Ventilation Grille, bumper;*15-20          GESCHLOSSEN;*Fitting Position: Right;*Colour: Black;*Colour: Glossy;*not for equipment variant: M-Paket;*Equipment Variant: Sport;*for facelift:;*;*
1281149;*BMW;*STOßST.GITTER LI. F20 LCI,;*STOSSST ZUBEHÖR VORN;*15-20          GESCHLOSSEN;*K;*1;*23.44;*41.9;*44;*1;*51 11 7 371667;*4052355539106;*;*20171017;*47;*15;*7;*0.6;*0.55;*J;*8708 1090;*60;*20230401;*Ventilation Grille, bumper;*15-20          GESCHLOSSEN;*Fitting Position: Left;*Colour: Black;*Colour: Glossy;*not for equipment variant: M-Paket;*Equipment Variant: Sport;*for facelift:;*;*
1281150;*BMW;*STOßSTANGE VO.     F20/21,;*STOßSTANGE;*15-20     URBAN/SPORT LINE;*K;*1;*153.36;*239.39;*299;*1;*51 11 7 429 715;*4052355541239;*;*20171109;*180;*54;*59;*3.88;*3.8;*N;*8708 1090;*2;*20230401;*Bumper;*15-20     URBAN/SPORT LINE;*Equipment Variant: UrbanLine/SportLine;*Fitting Position: Front;*Vehicle Equipment: for vehicles without headlamp cleaning system;*Vehicle Equipment: for vehicles without parking assist;*Surface: Primed;*Usable for vehicles from model year: 201504;*;*
1281153;*BMW;*STOßSTANGE VORNE   F20/21,;*STOßSTANGE;*15-20            GRUNDIERT;*K;*1;*130.53;*238.07;*291.94;*1;*51 11 7 429 711;*4052355541277;*;*20171109;*180;*55;*54;*3.9;*3.5;*N;*8708 1090;*2;*20230401;*Bumper;*15-20            GRUNDIERT;*Equipment Variant: Baseline;*Fitting Position: Front;*Vehicle Equipment: for vehicles without headlamp cleaning system;*Vehicle Equipment: for vehicles without parking assist;*Surface: Primed;*Usable for vehicles from model year: 201504;*;*
1281155;*BMW;*STOßSTANGE HI.        F20,;*STOßSTANGE;*15-20  FÜR KAMERA,KEIN PDC;*K;*1;*135.79;*298.59;*379;*1;*51127429769;*4052355443199;*;*20160108;*209;*53;*52;*4.1;*3.8;*N;*8708 1090;*2;*20230401;*Bumper;*15-20  FšR KAMERA,KEIN PDC;*Fitting Position: Rear;*Vehicle Equipment: for vehicles without parking assist;*Vehicle Equipment: for vehicles with rear view camera system;*Surface: Primed;*not for equipment variant: Urban-Line;*not for equipment variant: Sport-Line;*;*
1281156;*BMW;*STOßSTANGE HI.        F20,;*STOßSTANGE;*15-20 OHNE KAMERA/OHNE PDC;*K;*1;*135.79;*290.61;*333.66;*1;*51127429752;*4052355646880;*;*20181211;*181;*51;*63;*4.1;*3.8;*N;*8708 1090;*2;*20230401;*Bumper;*15-20 OHNE KAMERA/OHNE PDC;*Fitting Position: Rear;*Vehicle Equipment: for vehicles without parking assist;*Vehicle Equipment: for vehicles without rear view camera system;*Surface: Primed;*not for equipment variant: Urban-Line;*not for equipment variant: Sport-Line;*;*
1281157;*BMW;*STOßFÄNGER HI.    F20/F21,;*STOßSTANGE;*15-20           URBAN LINE;*K;*1;*135.79;*272.64;*333.66;*1;*51127429772;*4052355535528;*;*20170818;*184;*56;*61;*4.02;*3.63;*N;*8708 1090;*2;*20230401;*Bumper;*15-20           URBAN LINE;*Equipment Variant: URBAN LINE;*Fitting Position: Rear;*Vehicle Equipment: for vehicles without parking assist;*Surface: Primed;*Model year from: 2015;*;*;*
1281158;*BMW;*STOßFÄNGER HI.    F20/F21,;*STOßSTANGE;*15-20           URBAN LINE;*K;*1;*146.32;*269;*399;*1;*51127429773;*4052355727770;*;*20220218;*184;*56;*61;*4;*3.6;*N;*8708 1090;*2;*20230401;*Bumper;*15-20           URBAN LINE;*Equipment Variant: URBAN LINE;*Fitting Position: Rear;*Vehicle Equipment: for vehicles without parking assist;*Vehicle Equipment: for vehicles with rear view camera system;*Surface: Primed;*Model year from: 2015;*;*
